brand_name,brand_slug,era,search_query,ebay_url,amazon_url
"Key","key","1920s","vintage 1920s Key clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Key%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Key%20clothing&i=fashion"
"Key","key","1930s","vintage 1930s Key clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Key%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Key%20clothing&i=fashion"
"Key","key","1940s","vintage 1940s Key clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Key%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Key%20clothing&i=fashion"
"Key","key","1950s","vintage 1950s Key clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Key%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Key%20clothing&i=fashion"
"Key","key","1960s","vintage 1960s Key clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Key%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Key%20clothing&i=fashion"
"Key","key","1970s","vintage 1970s Key clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Key%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Key%20clothing&i=fashion"
"Key","key","1980s","vintage 1980s Key clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Key%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Key%20clothing&i=fashion"
"Key","key","1990s","vintage 1990s Key clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Key%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Key%20clothing&i=fashion"
"Key","key","2000s","vintage 2000s Key clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Key%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Key%20clothing&i=fashion"
"Key","key","2010s","vintage 2010s Key clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Key%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Key%20clothing&i=fashion"
"Key","key","Modern (2020s)","Key clothing","https://www.ebay.com/sch/i.html?_nkw=Key%20clothing&_sacat=11450","https://www.amazon.com/s?k=Key%20clothing&i=fashion"
"Key","key","Pre-1920s","vintage Pre-1920s Key clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Key%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Key%20clothing&i=fashion"
"Kikwear","kikwear","1920s","vintage 1920s Kikwear clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Kikwear%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Kikwear%20clothing&i=fashion"
"Kikwear","kikwear","1930s","vintage 1930s Kikwear clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Kikwear%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Kikwear%20clothing&i=fashion"
"Kikwear","kikwear","1940s","vintage 1940s Kikwear clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Kikwear%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Kikwear%20clothing&i=fashion"
"Kikwear","kikwear","1950s","vintage 1950s Kikwear clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Kikwear%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Kikwear%20clothing&i=fashion"
"Kikwear","kikwear","1960s","vintage 1960s Kikwear clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Kikwear%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Kikwear%20clothing&i=fashion"
"Kikwear","kikwear","1970s","vintage 1970s Kikwear clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Kikwear%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Kikwear%20clothing&i=fashion"
"Kikwear","kikwear","1980s","vintage 1980s Kikwear clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Kikwear%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Kikwear%20clothing&i=fashion"
"Kikwear","kikwear","1990s","vintage 1990s Kikwear clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Kikwear%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Kikwear%20clothing&i=fashion"
"Kikwear","kikwear","2000s","vintage 2000s Kikwear clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Kikwear%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Kikwear%20clothing&i=fashion"
"Kikwear","kikwear","2010s","vintage 2010s Kikwear clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Kikwear%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Kikwear%20clothing&i=fashion"
"Kikwear","kikwear","Modern (2020s)","Kikwear clothing","https://www.ebay.com/sch/i.html?_nkw=Kikwear%20clothing&_sacat=11450","https://www.amazon.com/s?k=Kikwear%20clothing&i=fashion"
"Kikwear","kikwear","Pre-1920s","vintage Pre-1920s Kikwear clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Kikwear%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Kikwear%20clothing&i=fashion"
"Lacoste","lacoste","1920s","vintage 1920s Lacoste clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Lacoste%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Lacoste%20clothing&i=fashion"
"Lacoste","lacoste","1930s","vintage 1930s Lacoste clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Lacoste%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Lacoste%20clothing&i=fashion"
"Lacoste","lacoste","1940s","vintage 1940s Lacoste clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Lacoste%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Lacoste%20clothing&i=fashion"
"Lacoste","lacoste","1950s","vintage 1950s Lacoste clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Lacoste%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Lacoste%20clothing&i=fashion"
"Lacoste","lacoste","1960s","vintage 1960s Lacoste clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Lacoste%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Lacoste%20clothing&i=fashion"
"Lacoste","lacoste","1970s","vintage 1970s Lacoste clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Lacoste%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Lacoste%20clothing&i=fashion"
"Lacoste","lacoste","1980s","vintage 1980s Lacoste clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Lacoste%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Lacoste%20clothing&i=fashion"
"Lacoste","lacoste","1990s","vintage 1990s Lacoste clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Lacoste%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Lacoste%20clothing&i=fashion"
"Lacoste","lacoste","2000s","vintage 2000s Lacoste clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Lacoste%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Lacoste%20clothing&i=fashion"
"Lacoste","lacoste","2010s","vintage 2010s Lacoste clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Lacoste%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Lacoste%20clothing&i=fashion"
"Lacoste","lacoste","Modern (2020s)","Lacoste clothing","https://www.ebay.com/sch/i.html?_nkw=Lacoste%20clothing&_sacat=11450","https://www.amazon.com/s?k=Lacoste%20clothing&i=fashion"
"Lacoste","lacoste","Pre-1920s","vintage Pre-1920s Lacoste clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Lacoste%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Lacoste%20clothing&i=fashion"
"Lands' End","lands-end","1920s","vintage 1920s Lands' End clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Lands'%20End%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Lands'%20End%20clothing&i=fashion"
"Lands' End","lands-end","1930s","vintage 1930s Lands' End clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Lands'%20End%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Lands'%20End%20clothing&i=fashion"
"Lands' End","lands-end","1940s","vintage 1940s Lands' End clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Lands'%20End%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Lands'%20End%20clothing&i=fashion"
"Lands' End","lands-end","1950s","vintage 1950s Lands' End clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Lands'%20End%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Lands'%20End%20clothing&i=fashion"
"Lands' End","lands-end","1960s","vintage 1960s Lands' End clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Lands'%20End%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Lands'%20End%20clothing&i=fashion"
"Lands' End","lands-end","1970s","vintage 1970s Lands' End clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Lands'%20End%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Lands'%20End%20clothing&i=fashion"
"Lands' End","lands-end","1980s","vintage 1980s Lands' End clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Lands'%20End%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Lands'%20End%20clothing&i=fashion"
"Lands' End","lands-end","1990s","vintage 1990s Lands' End clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Lands'%20End%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Lands'%20End%20clothing&i=fashion"
"Lands' End","lands-end","2000s","vintage 2000s Lands' End clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Lands'%20End%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Lands'%20End%20clothing&i=fashion"
"Lands' End","lands-end","2010s","vintage 2010s Lands' End clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Lands'%20End%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Lands'%20End%20clothing&i=fashion"
"Lands' End","lands-end","Modern (2020s)","Lands' End clothing","https://www.ebay.com/sch/i.html?_nkw=Lands'%20End%20clothing&_sacat=11450","https://www.amazon.com/s?k=Lands'%20End%20clothing&i=fashion"
"Lands' End","lands-end","Pre-1920s","vintage Pre-1920s Lands' End clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Lands'%20End%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Lands'%20End%20clothing&i=fashion"
"Le Coq Sportif","le-coq-sportif","1920s","vintage 1920s Le Coq Sportif clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Le%20Coq%20Sportif%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Le%20Coq%20Sportif%20clothing&i=fashion"
"Le Coq Sportif","le-coq-sportif","1930s","vintage 1930s Le Coq Sportif clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Le%20Coq%20Sportif%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Le%20Coq%20Sportif%20clothing&i=fashion"
"Le Coq Sportif","le-coq-sportif","1940s","vintage 1940s Le Coq Sportif clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Le%20Coq%20Sportif%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Le%20Coq%20Sportif%20clothing&i=fashion"
"Le Coq Sportif","le-coq-sportif","1950s","vintage 1950s Le Coq Sportif clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Le%20Coq%20Sportif%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Le%20Coq%20Sportif%20clothing&i=fashion"
"Le Coq Sportif","le-coq-sportif","1960s","vintage 1960s Le Coq Sportif clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Le%20Coq%20Sportif%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Le%20Coq%20Sportif%20clothing&i=fashion"
"Le Coq Sportif","le-coq-sportif","1970s","vintage 1970s Le Coq Sportif clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Le%20Coq%20Sportif%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Le%20Coq%20Sportif%20clothing&i=fashion"
"Le Coq Sportif","le-coq-sportif","1980s","vintage 1980s Le Coq Sportif clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Le%20Coq%20Sportif%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Le%20Coq%20Sportif%20clothing&i=fashion"
"Le Coq Sportif","le-coq-sportif","1990s","vintage 1990s Le Coq Sportif clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Le%20Coq%20Sportif%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Le%20Coq%20Sportif%20clothing&i=fashion"
"Le Coq Sportif","le-coq-sportif","2000s","vintage 2000s Le Coq Sportif clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Le%20Coq%20Sportif%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Le%20Coq%20Sportif%20clothing&i=fashion"
"Le Coq Sportif","le-coq-sportif","2010s","vintage 2010s Le Coq Sportif clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Le%20Coq%20Sportif%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Le%20Coq%20Sportif%20clothing&i=fashion"
"Le Coq Sportif","le-coq-sportif","Modern (2020s)","Le Coq Sportif clothing","https://www.ebay.com/sch/i.html?_nkw=Le%20Coq%20Sportif%20clothing&_sacat=11450","https://www.amazon.com/s?k=Le%20Coq%20Sportif%20clothing&i=fashion"
"Le Coq Sportif","le-coq-sportif","Pre-1920s","vintage Pre-1920s Le Coq Sportif clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Le%20Coq%20Sportif%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Le%20Coq%20Sportif%20clothing&i=fashion"
"Lee","lee","1920s","vintage 1920s Lee clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Lee%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Lee%20clothing&i=fashion"
"Lee","lee","1930s","vintage 1930s Lee clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Lee%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Lee%20clothing&i=fashion"
"Lee","lee","1940s","vintage 1940s Lee clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Lee%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Lee%20clothing&i=fashion"
"Lee","lee","1950s","vintage 1950s Lee clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Lee%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Lee%20clothing&i=fashion"
"Lee","lee","1960s","vintage 1960s Lee clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Lee%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Lee%20clothing&i=fashion"
"Lee","lee","1970s","vintage 1970s Lee clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Lee%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Lee%20clothing&i=fashion"
"Lee","lee","1980s","vintage 1980s Lee clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Lee%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Lee%20clothing&i=fashion"
"Lee","lee","1990s","vintage 1990s Lee clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Lee%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Lee%20clothing&i=fashion"
"Lee","lee","2000s","vintage 2000s Lee clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Lee%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Lee%20clothing&i=fashion"
"Lee","lee","2010s","vintage 2010s Lee clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Lee%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Lee%20clothing&i=fashion"
"Lee","lee","Modern (2020s)","Lee clothing","https://www.ebay.com/sch/i.html?_nkw=Lee%20clothing&_sacat=11450","https://www.amazon.com/s?k=Lee%20clothing&i=fashion"
"Lee","lee","Pre-1920s","vintage Pre-1920s Lee clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Lee%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Lee%20clothing&i=fashion"
"Levi's","levi-s","1920s","vintage 1920s Levi's clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Levi's%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Levi's%20clothing&i=fashion"
"Levi's","levi-s","1930s","vintage 1930s Levi's clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Levi's%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Levi's%20clothing&i=fashion"
"Levi's","levi-s","1940s","vintage 1940s Levi's clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Levi's%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Levi's%20clothing&i=fashion"
"Levi's","levi-s","1950s","vintage 1950s Levi's clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Levi's%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Levi's%20clothing&i=fashion"
"Levi's","levi-s","1960s","vintage 1960s Levi's clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Levi's%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Levi's%20clothing&i=fashion"
"Levi's","levi-s","1970s","vintage 1970s Levi's clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Levi's%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Levi's%20clothing&i=fashion"
"Levi's","levi-s","1980s","vintage 1980s Levi's clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Levi's%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Levi's%20clothing&i=fashion"
"Levi's","levi-s","1990s","vintage 1990s Levi's clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Levi's%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Levi's%20clothing&i=fashion"
"Levi's","levi-s","2000s","vintage 2000s Levi's clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Levi's%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Levi's%20clothing&i=fashion"
"Levi's","levi-s","2010s","vintage 2010s Levi's clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Levi's%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Levi's%20clothing&i=fashion"
"Levi's","levi-s","Modern (2020s)","Levi's clothing","https://www.ebay.com/sch/i.html?_nkw=Levi's%20clothing&_sacat=11450","https://www.amazon.com/s?k=Levi's%20clothing&i=fashion"
"Levi's","levi-s","Pre-1920s","vintage Pre-1920s Levi's clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Levi's%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Levi's%20clothing&i=fashion"
"Lightning Bolt","lightning-bolt","1920s","vintage 1920s Lightning Bolt clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Lightning%20Bolt%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Lightning%20Bolt%20clothing&i=fashion"
"Lightning Bolt","lightning-bolt","1930s","vintage 1930s Lightning Bolt clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Lightning%20Bolt%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Lightning%20Bolt%20clothing&i=fashion"
"Lightning Bolt","lightning-bolt","1940s","vintage 1940s Lightning Bolt clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Lightning%20Bolt%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Lightning%20Bolt%20clothing&i=fashion"
"Lightning Bolt","lightning-bolt","1950s","vintage 1950s Lightning Bolt clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Lightning%20Bolt%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Lightning%20Bolt%20clothing&i=fashion"
"Lightning Bolt","lightning-bolt","1960s","vintage 1960s Lightning Bolt clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Lightning%20Bolt%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Lightning%20Bolt%20clothing&i=fashion"
"Lightning Bolt","lightning-bolt","1970s","vintage 1970s Lightning Bolt clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Lightning%20Bolt%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Lightning%20Bolt%20clothing&i=fashion"
"Lightning Bolt","lightning-bolt","1980s","vintage 1980s Lightning Bolt clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Lightning%20Bolt%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Lightning%20Bolt%20clothing&i=fashion"
"Lightning Bolt","lightning-bolt","1990s","vintage 1990s Lightning Bolt clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Lightning%20Bolt%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Lightning%20Bolt%20clothing&i=fashion"
"Lightning Bolt","lightning-bolt","2000s","vintage 2000s Lightning Bolt clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Lightning%20Bolt%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Lightning%20Bolt%20clothing&i=fashion"
"Lightning Bolt","lightning-bolt","2010s","vintage 2010s Lightning Bolt clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Lightning%20Bolt%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Lightning%20Bolt%20clothing&i=fashion"
"Lightning Bolt","lightning-bolt","Modern (2020s)","Lightning Bolt clothing","https://www.ebay.com/sch/i.html?_nkw=Lightning%20Bolt%20clothing&_sacat=11450","https://www.amazon.com/s?k=Lightning%20Bolt%20clothing&i=fashion"
"Lightning Bolt","lightning-bolt","Pre-1920s","vintage Pre-1920s Lightning Bolt clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Lightning%20Bolt%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Lightning%20Bolt%20clothing&i=fashion"
"LL Bean","ll-bean","1920s","vintage 1920s LL Bean clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20LL%20Bean%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20LL%20Bean%20clothing&i=fashion"
"LL Bean","ll-bean","1930s","vintage 1930s LL Bean clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20LL%20Bean%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20LL%20Bean%20clothing&i=fashion"
"LL Bean","ll-bean","1940s","vintage 1940s LL Bean clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20LL%20Bean%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20LL%20Bean%20clothing&i=fashion"
"LL Bean","ll-bean","1950s","vintage 1950s LL Bean clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20LL%20Bean%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20LL%20Bean%20clothing&i=fashion"
"LL Bean","ll-bean","1960s","vintage 1960s LL Bean clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20LL%20Bean%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20LL%20Bean%20clothing&i=fashion"
"LL Bean","ll-bean","1970s","vintage 1970s LL Bean clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20LL%20Bean%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20LL%20Bean%20clothing&i=fashion"
"LL Bean","ll-bean","1980s","vintage 1980s LL Bean clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20LL%20Bean%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20LL%20Bean%20clothing&i=fashion"
"LL Bean","ll-bean","1990s","vintage 1990s LL Bean clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20LL%20Bean%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20LL%20Bean%20clothing&i=fashion"
"LL Bean","ll-bean","2000s","vintage 2000s LL Bean clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20LL%20Bean%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20LL%20Bean%20clothing&i=fashion"
"LL Bean","ll-bean","2010s","vintage 2010s LL Bean clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20LL%20Bean%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20LL%20Bean%20clothing&i=fashion"
"LL Bean","ll-bean","Modern (2020s)","LL Bean clothing","https://www.ebay.com/sch/i.html?_nkw=LL%20Bean%20clothing&_sacat=11450","https://www.amazon.com/s?k=LL%20Bean%20clothing&i=fashion"
"LL Bean","ll-bean","Pre-1920s","vintage Pre-1920s LL Bean clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20LL%20Bean%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20LL%20Bean%20clothing&i=fashion"
"Logo 7","logo-7","1920s","vintage 1920s Logo 7 clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Logo%207%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Logo%207%20clothing&i=fashion"
"Logo 7","logo-7","1930s","vintage 1930s Logo 7 clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Logo%207%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Logo%207%20clothing&i=fashion"
"Logo 7","logo-7","1940s","vintage 1940s Logo 7 clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Logo%207%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Logo%207%20clothing&i=fashion"
